elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",185.59085222612268,0.17619806941688015,0.18125933805738312,0.0890679763814649,0.06413485582814482,0.07125075688017664,0.09356927622705172,0.0,336.8319,0.8778397133010882,0.578920866823541,1.0336892986135192e-05,13.587254645794767,342.9702,351.228,341.6916
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",160.15631408757744,0.14340861497951118,0.16231910045345427,0.10106199005160467,0.0598763710553778,0.07106675955239777,0.09861936002388651,0.0,314.0873,0.8304568457522303,0.5753280898057778,1.0114121232548692e-05,12.953306239935651,320.1693,328.2609,318.9111
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",192.69801681950446,0.11631993406081345,0.09408243657204451,0.12164516093092005,0.06439830776889842,0.05887778672938651,0.09815545137656292,0.0,341.1642,0.9032938359154135,0.5801105131733691,1.0597257192568504e-05,13.61500959780318,347.29,355.5324,345.9994
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",199.77989803167657,0.14207727970434392,0.10431521993246201,0.10840129814973803,0.07040213816893526,0.06005667583959402,0.07483543482005611,0.0,344.7588,0.8274925244149989,0.5800221574214771,1.0700635421837432e-05,13.028550220643885,351.0804,359.9204,349.8351
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",196.77881735202968,0.11427775866744828,0.10754885042339764,0.09987009118006768,0.06001518351059664,0.0665246733725047,0.10015116006526031,0.0,354.0145,0.9137033470512035,0.5804024166120632,1.072125991413364e-05,13.641241710074656,360.4173,369.6533,359.157
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",191.73495448027813,0.1319472403796336,0.15715732943380428,0.11300145400385928,0.07361052210707765,0.0642095653156473,0.09374564746962673,0.0,348.3557,0.8836187774057616,0.5802343188765409,1.0807040272698301e-05,13.449265513335389,354.7304,363.826,353.4742
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",190.38767230282957,0.13631191459241396,0.19578043549106622,0.11619266194952065,0.06679130410375217,0.07417999284655319,0.09199250485392342,0.0,346.8692,0.8757831109334535,0.5802728732557453,1.0848958976253152e-05,13.40237986071455,353.2368,362.295,351.9813
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",196.85789488575347,0.09956247045003065,0.1218512368278014,0.11647609604165235,0.06861459333926473,0.0676865187297469,0.10751762614675564,0.0,357.5135,0.9417843965261046,0.5814875217967362,1.0932474190694526e-05,13.87308486593686,363.9454,373.3009,362.676
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",184.89977609141877,0.15638242590888835,0.153067724127412,0.10347908055295886,0.05651914334795342,0.06766248517391255,0.09095249203174932,0.0,342.8859,0.861680238280035,0.578760453736065,1.0609882369621148e-05,13.270350253186104,349.2365,358.2424,347.9888
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",212.67383518547953,0.13985841914690492,0.1596855178236672,0.12137848353683153,0.05828449441859183,0.06969670370802186,0.09319496590523818,0.0,368.7959,0.9351156913665438,0.583572159025884,1.1160690770769501e-05,13.994385198050068,375.2402,384.5537,373.9628
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",196.41186089618293,0.19732093060352446,0.1503102017666182,0.12118836262753034,0.06777525782697583,0.05803351334870559,0.09208834409090853,0.0,360.5563,0.9088511807177684,0.5817049213943697,1.1035163613607907e-05,13.847254303832948,366.9754,376.1805,365.7062
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",187.90951931477017,0.10975232839458177,0.177434756496391,0.11167676131867617,0.06815894650387638,0.0634596894160905,0.09784185014909355,0.0,344.1563,0.8826871226550046,0.5793826208429698,1.0674973803271396e-05,13.359598528260108,350.5219,359.6186,349.2702
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",Electricity; at grid; consumption mix - PacifiCorp East - BA,"heat, from natural gas, in industrial boiler",203.38634516520392,0.15835996477447992,0.13131184465647378,0.12014856400614995,0.06550899887396487,0.06371075391593348,0.08009914147209261,0.0,354.078,0.8636780508806754,0.581544577478555,1.094345024769562e-05,13.407958920865438,360.4454,369.442,359.187
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",167.70814286236333,0.11270839797479032,0.09916844048436965,0.13068511137504632,0.06107617234828526,0.05877482825495405,0.08612026819498327,0.0,313.0333,0.7995478727220308,0.5786155232624867,1.0504156721111222e-05,12.785928601891968,319.2381,327.6694,317.9883
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",168.20331830505495,0.13134821124575735,0.15352259198724702,0.10216520945567238,0.056524402894415474,0.06983670850590755,0.09475779175528745,0.0,319.1708,0.8314075930076811,0.5785629999530949,1.0434483505711165e-05,13.079698480271615,325.3892,333.9055,324.1325
