elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",257.17868419738306,0.4,0.0,4.567781623538881,0.8317604465152815,0.0,0.0,0.12073173736085287,0.10765813137161791,0.09968735762568737,0.06764618921454932,0.06572136634087157,0.10713342269288731,204.4529,0.6899512187168197,0.12006275378480774,1.2567831502810658e-05,10.549064667951145,205.4393,206.6568,204.7341
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",252.84377730183255,0.0,0.0,4.103284762639775,1.2396183866251185,0.0,0.0,0.12265046478674138,0.14734092348769967,0.09633636516937269,0.07721715141346808,0.059586970354635636,0.09419651440464938,272.9602,0.862104693251716,0.11754875995406272,9.546322828774692e-06,12.632588133769865,274.0121,275.5386,273.2572
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",250.05923709216168,0.0,0.5,3.733904170195032,0.4311957963470814,0.0,0.0,0.1181013056040601,0.11927526123816892,0.11327870704226804,0.06819116544211311,0.06565696798459093,0.11004321474230126,272.1379,0.8419390888950038,0.1129609287952332,9.718126592079478e-06,10.03397203317774,273.0156,274.4913,272.3602
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",270.2264041131014,0.3,0.0,3.7174510211044134,0.09138050723184254,0.0,0.0,0.16483645586285886,0.11759291742780584,0.10781712734379245,0.06733338247907704,0.059639514787906696,0.06954186428821604,205.8599,0.5423081295454485,0.11329491371012052,1.1649966460947555e-05,7.095628102099127,206.6984,207.7779,206.139
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",249.83675772615103,0.4,1.0,4.101047667482953,-0.18676099614310038,0.0,0.0,0.1264979446772129,0.10372421701184567,0.11073202357452488,0.06132591569051953,0.07606891612169606,0.10219439410350256,169.3554,0.48508995475642863,0.09407275298871434,8.37272605456325e-06,4.964043190969631,169.9877,170.8992,169.5436
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",244.97936285826745,0.5,0.0,4.705583114176848,0.7977750997204345,0.0,0.0,0.20430434524883484,0.076593392026153,0.12340106906198103,0.061745316506152836,0.07099524265802064,0.07341511135517781,171.6873,0.5445328084019168,0.11855611298746818,1.2975800398017784e-05,9.415282792069592,172.6754,173.7317,172.0136
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",240.9691922732393,0.4,0.5,4.31720025154241,2.106384776363844,0.0,0.0,0.1594539809595734,0.1600346876680252,0.09849973387535679,0.07817266147211704,0.06661207481503263,0.07055070064567294,190.4664,0.6817937918159976,0.11786504789832872,1.0431279296133336e-05,13.884856263799021,191.664,192.9106,190.8527
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",255.79131476266232,0.2,0.0,3.7959824087264713,0.742486739106902,0.0,0.0,0.15782153988641415,0.13284652466713326,0.09808219736460543,0.05918629809122244,0.0701254397833179,0.10880742273828897,261.9312,0.875252251195926,0.1318476961232382,1.2860609576676737e-05,12.966679306502925,263.0504,264.641,262.2562
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",250.6067194454487,0.4,1.0,4.513867365801606,0.3729423633300131,0.0,0.0,0.16510657746888674,0.11900293685499619,0.1097908261619058,0.07216777997699642,0.06767594282691518,0.07140492187904884,181.8384,0.5432201968598168,0.11111389663417995,1.013026203648586e-05,8.506119570343767,182.7381,183.8071,182.1422
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",268.512561490946,0.0,0.0,4.019074767741321,0.2648421577302793,0.0,0.0,0.15170230008952368,0.13462809955224925,0.12558326567333591,0.060860576282698954,0.05821510680707101,0.0903011897853375,293.5354,0.8616873873776807,0.12711794911007457,1.1335633886210006e-05,11.30967177027734,294.5642,296.1929,293.849
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",244.34020447239917,0.4,0.0,4.200659917720601,0.8851335533317581,0.0,0.0,0.13638451132598314,0.09435691875664187,0.1307094862443516,0.06877358494334018,0.06756595610284814,0.09720404901004175,209.6759,0.7241502866948296,0.1332462362031661,1.4284866839173875e-05,12.237755315256381,210.7996,212.1055,210.0139
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",246.8611729577502,0.0,1.0,3.8210310939291783,-0.14991658221231507,0.0,0.0,0.11774454323950716,0.1350362205286813,0.11151323430380557,0.05793878151332389,0.07296704813645873,0.10977712335630994,278.1638,0.8490450876097744,0.12372128989509426,1.1457915380343984e-05,9.75195964053879,279.0602,280.5881,278.4011
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",251.10690922730726,0.2,1.0,4.279860413478414,1.2276851549486527,0.0,0.0,0.09406575788693161,0.12415726419714593,0.11055617916342633,0.06927190629261658,0.08221245145931454,0.09131322379678343,240.6514,0.81123179279332,0.12846713325015668,1.1510323003263208e-05,13.411533628441525,241.7902,243.2166,240.9833
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",260.4082219047892,0.2,0.5,4.524595887887426,0.21417449292325808,0.0,0.0,0.06692495392081227,0.1468408198124527,0.12255568632623332,0.06700179299752049,0.06504048587828376,0.09431959675276132,233.5805,0.7169189628561153,0.12298364290369501,1.1757841290521115e-05,9.585941220735634,234.4951,235.7506,233.8323
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",254.72763603762877,0.4,0.0,4.322525852216511,2.0328610293243634,0.0,0.0,0.13257557297758735,0.09990286897045837,0.1138631894220137,0.06852289917895048,0.06594225378475027,0.10469145509508215,232.5309,0.8955953362085728,0.14255752396398036,1.446033133996275e-05,17.105107173485646,233.9134,235.472,232.938
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",251.64235013706755,0.0,0.0,3.7639734335374198,0.4863032411733332,0.0,0.0,0.1385581934277362,0.11565128903631468,0.12087455338645481,0.07074020944240343,0.06095456895959565,0.08873500113693547,278.8958,0.8387435411145323,0.12783576413675973,1.1499916590780826e-05,11.708552185544418,279.9496,281.5103,279.2143
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Surface",259.5318985849955,0.2,0.5,3.937723150970981,1.088611003342384,0.0,0.0,0.1360324019463729,0.14470719500306212,0.10801541393284497,0.07578202154885251,0.05532143422930576,0.10714617144567475,260.8471,0.8942323664269571,0.13004706913011016,1.1875955535446231e-05,13.893087858661499,261.9996,263.5933,261.1776
