elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07416973617216009,0.22095198851889142,0.056926933400602994,0.22959576507755844,0.7698444942724846,0.009995634928122164,0.04472500095418273,0.8714990188374256,0.9525114062649738,0.03495591296286638,0.5197598190827166,0.0102651769566217,0.5234722592815666,0.11750359071360968,9.68491984602377,1.2593393013018628,0.009633650144542457,0.03267663647791748,0.1914974023610349,0.1405894389395882,0.08926072350773674,0.0637284235313706,1.1015441969887307,0.09863686587503749,0.42658886737486784,2.0639,0.0,0.0,0.00034624398203319455,2.5672934289831936e-05,9.919494247976765e-10,0.012474974589733812,2.0657,2.0707,2.0655,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05692050484398915,0.1923944149000575,0.05711770043440632,0.2407879240802015,0.44999687090964013,0.009919359824091608,0.03874401123339047,0.9576823060842601,0.9465515702871733,0.017655251033928322,0.4835123444355198,0.009837616013943338,0.503023115033933,0.1240873390684336,10.18919319181552,1.358076770956586,0.010215153307485311,0.032553919040801974,0.27978833033005446,0.0841136348474262,0.07758698298232009,0.10736118687935242,0.9950720767331414,0.09519937908059135,0.38563032795275154,2.0093,0.0,0.0,0.00030258842542041765,2.2526647032621262e-05,9.370255587512694e-10,0.011078650885979204,2.0107,2.0149,2.0106,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07655923096280791,0.19681741347177828,0.05988101979267599,0.18941290743280909,0.5821668179979718,0.009941543479283811,0.03968137482471453,0.8428517886800686,0.9346915019045605,0.0400570189114176,0.44520050591447236,0.010009550216237716,0.4981512151045692,0.11700590336735281,9.632950019167767,1.363236425837763,0.00989916977907485,0.029327834078623216,0.20262842896073394,0.09792642165599966,0.03767072998221973,0.06957521504139924,1.23336977276258,0.14330176050270096,0.5133242405438582,2.0383,0.0,0.0,0.00028322397852891733,2.1052335689370826e-05,8.538851753354268e-10,0.010173148056517757,2.0397,2.0437,2.0396,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06242473718406124,0.1935521171678117,0.05437564387218785,0.12944493691181708,0.5708394739273659,0.010132092050363507,0.03933461689176652,0.8821868876309205,0.9724822068362426,0.014506403577685898,0.413509934078194,0.00995265370402091,0.5262391879263081,0.12327583611812293,9.782027436432651,1.3310796270928889,0.010340864742326702,0.030798313246686613,0.06652154257031104,0.14295571354512562,0.0667486617692054,0.07404514170818063,0.8449833771643116,0.1028946370425877,0.38131952746370734,1.9828,0.0,0.0,0.00022921942116982844,1.707275384742377e-05,7.223298958121137e-10,0.008022569075012176,1.9839,1.9872,1.9838,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.0648493988047916,0.20724619924487664,0.04575520845263899,0.2082407563080304,0.8552129079984623,0.010195698690438865,0.038323842261442156,0.7901285479366678,0.9307009251457872,0.03783234573256028,0.5691065587950834,0.00968239527965535,0.48646302016756054,0.11896008531101983,9.668993208921147,1.3273912220329598,0.009710117015078196,0.04906052445519681,0.17592206925470827,0.11353982889687436,0.08452482739863555,0.05150974056727203,1.3073809102155505,0.15441542195066843,0.5016152941206461,2.0323,0.0,0.0,0.00033361078973497866,2.4681963216737463e-05,9.129839714162925e-10,0.011962967407886214,2.034,2.0389,2.0338,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06161496343537966,0.19353861437820194,0.05444339115184349,0.22538085460852575,0.8704457709330703,0.00966865633357609,0.043509009146482425,0.8534823210355416,0.9332246777347681,0.01971374180607223,0.5504204454941845,0.01012622685592523,0.5044283616296247,0.12523960079150395,10.326681845706158,1.2856488647960425,0.009774971349691184,0.029806594502171914,0.03568262959869102,0.07798263648968026,0.053757644313395844,0.09495088890223,1.141479110874683,0.09858936595614515,0.28313295177346787,2.0406,0.0,0.0,0.00034494676442699946,2.5483807847110868e-05,9.127808404463865e-10,0.01246719499814203,2.0424,2.0475,2.0423,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05727434723976354,0.1834102554083695,0.04595683844487449,0.20515153918259982,0.9485044043140052,0.010381027493289481,0.03941301905343811,0.8657878849568104,0.9310153991335494,0.02685114558569697,0.5167097774025295,0.009527486936335148,0.5018094109220937,0.12506205356186226,10.378041628134264,1.2966492231595845,0.010480113183657295,0.02751630667224414,0.1639067990168712,0.14292658565097438,0.032448390932394065,0.08509761289958989,0.9654017447317829,0.14730618263513248,0.4472133730873177,2.0217,0.0,0.0,0.0003345908707571358,2.4670015405079243e-05,8.470639454603394e-10,0.012035817902221751,2.0235,2.0285,2.0233,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.04842932058472648,0.19906778986841614,0.05118160406237625,0.15878500903423615,0.6172426327827429,0.009544275270794067,0.03827718187743751,0.8609804614555543,0.9440452049429794,0.023754484639049576,0.5671950749209385,0.010446746780045795,0.5037257480330357,0.11547218536448971,9.53096156427003,1.2834308063804418,0.010354396562849758,0.04288759597553451,0.0896505914799701,0.05074829356777144,0.07789842948014752,0.060236694383443534,0.9660780909320426,0.1091915184132605,0.45636134638061565,1.9692,0.0,0.0,0.0002576685756166155,1.9165921007571895e-05,7.896088274291038e-10,0.009118774774532665,1.9705,1.9742,1.9704,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07278580572798782,0.16220991103440932,0.0504003283882327,0.22054191870383505,0.8372208332897442,0.010118516273084263,0.03768421220011002,0.9507191994819034,0.9757823204068484,0.01743757657322396,0.6101838679179756,0.010431205565966065,0.5200825267527394,0.11678413152432965,9.53970585268003,1.3106302728487877,0.010418748594463028,0.032727951022044385,0.14462221119975258,0.08048262467638294,0.04625494715450133,0.09009723320217285,1.0219305241743717,0.10053309533433336,0.30697379356624094,2.0496,0.0,0.0,0.0003314535927550269,2.4433486722773933e-05,8.325676436940677e-10,0.012070112734044154,2.0514,2.0564,2.0512,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.027188927237683763,0.19523103058820815,0.041528885895221405,0.19823554604785265,0.7603107815525911,0.010034536639845963,0.03500281632190952,0.8159780746716665,0.9913378445128355,0.019881114989085256,0.5432354052081012,0.009726691333063458,0.5083208451100844,0.11903727152904982,9.814399464026808,1.252291499434364,0.0103591695413773,0.033091994376081936,0.14498451293628736,0.050881976328763415,0.06346206687815292,0.06327636382030481,0.9537302810503392,0.1358956057012508,0.3767824795053629,0.8331,0.0,0.0,0.0014743457832127782,9.924764516703337e-05,1.2047747908433884e-08,0.03832368949950213,0.8383,0.8531,0.8377,mca
